t,q_actual_0,dq_actual_0,tau_est_0,q_cmd_0,q_ref_0,dq_ref_0,q_actual_1,dq_actual_1,tau_est_1,q_cmd_1,q_ref_1,dq_ref_1,q_actual_2,dq_actual_2,tau_est_2,q_cmd_2,q_ref_2,dq_ref_2,q_actual_3,dq_actual_3,tau_est_3,q_cmd_3,q_ref_3,dq_ref_3,q_actual_4,dq_actual_4,tau_est_4,q_cmd_4,q_ref_4,dq_ref_4,q_actual_5,dq_actual_5,tau_est_5,q_cmd_5,q_ref_5,dq_ref_5,q_actual_6,dq_actual_6,tau_est_6,q_cmd_6,q_ref_6,dq_ref_6,q_actual_7,dq_actual_7,tau_est_7,q_cmd_7,q_ref_7,dq_ref_7,q_actual_8,dq_actual_8,tau_est_8,q_cmd_8,q_ref_8,dq_ref_8,q_actual_9,dq_actual_9,tau_est_9,q_cmd_9,q_ref_9,dq_ref_9,q_actual_10,dq_actual_10,tau_est_10,q_cmd_10,q_ref_10,dq_ref_10,q_actual_11,dq_actual_11,tau_est_11,q_cmd_11,q_ref_11,dq_ref_11
2.62,0.361945,-0.151145,1.1627,0.401671,0.359155,-0.27689,0.455328,0,0.519504,0.52906,0.405757,0.576635,-2.05017,0.181981,-0.47415,-1.93519,-2.05965,1.11492,0.169123,-0.306166,4.40341,0.526156,0.203989,0.0205748,1.20427,0.0581329,-6.92672,0.780167,1.12777,-0.502935,-2.07167,1.21725,27.5481,-1.18299,-2.00733,2.68141,0.146132,0.120141,-5.76402,-0.159792,0.172335,0.478341,1.12994,0.124017,-0.940055,1.05758,1.13659,-0.55089,-2.10088,0.649066,18.0651,-1.42756,-1.981,2.25061,-0.250801,1.0774,-1.11322,-0.237751,-0.300798,-0.290195,0.665479,0.0232531,0.791625,0.732167,0.66881,0.502126,-1.95793,3.91866,1.84919,-1.59297,-1.99363,0.627324
2.64,0.359008,-0.286789,1.11322,0.461975,0.355802,-0.0567012,0.462534,0.581329,0.742148,0.597676,0.423647,1.22668,-2.03853,1.45383,1.13796,-1.89751,-2.03386,1.43669,0.178993,0.368175,6.82777,0.374581,0.204405,-0.0454556,1.20358,-0.213154,-8.6584,0.68926,1.11125,-1.26662,-2.04583,1.60346,33.1431,-0.938427,-1.94284,3.94886,0.158485,1.17428,-7.86677,-0.260533,0.179913,0.21496,1.12851,-0.360424,-1.08848,1.08899,1.12189,-1.07449,-2.07034,2.10087,22.9489,-1.33233,-1.92724,3.35568,-0.225338,1.49983,-1.73168,-0.170852,-0.312761,-0.886443,0.666811,0.228656,1.21218,0.827694,0.682994,0.941886,-1.86895,5.55649,0.331905,-1.03705,-1.98189,0.522852
2.66,0.354557,0.0852615,2.0038,0.454724,0.356887,0.0914566,0.47952,1.11228,1.31113,0.536422,0.454824,1.83571,-2.00632,2.08672,0.521565,-1.95733,-2.00218,1.65409,0.173755,-0.499943,4.57658,0.775346,0.202171,-0.251071,1.18765,-1.1394,-9.15316,0.228077,1.07711,-2.25769,-1.9916,3.84182,35.5613,-0.865826,-1.84938,5.58933,0.168779,0.480565,-9.52424,-0.273099,0.180933,-0.151,1.12303,-0.472814,-0.247383,1.01573,1.09361,-1.94498,-2.03309,2.45675,24.0394,-0.909315,-1.84677,4.96062,-0.19612,0.716972,-0.0742148,-0.748017,-0.336256,-1.32418,0.667053,-2.53459,6.15983,0.871261,0.706485,1.36758,-1.73098,5.84159,18.5393,-2.3285,-1.97272,0.385591
2.68,0.361158,-1.02314,2.96859,0.585401,0.359461,0.0465319,0.499442,0.895246,-0.123691,0.673463,0.497075,2.30159,-1.97499,1.09593,-1.23279,-1.94967,-1.9677,1.68383,0.202246,0.662715,11.3301,0.236658,0.194362,-0.567842,1.14196,-1.6936,-17.4652,0.52028,1.02094,-3.41936,-1.92138,3.81352,35.7509,-0.469881,-1.71927,7.54814,0.193456,1.68585,-11.4291,-0.793506,0.173873,-0.542697,1.09842,-2.52684,0.56898,1.10124,1.04409,-3.16185,-1.95902,5.42708,32.906,-0.707798,-1.72882,7.05268,-0.219282,-3.4996,-7.07515,-0.432987,-0.365728,-1.35623,0.653761,1.23629,3.14176,0.881002,0.737697,1.6779,-1.76684,-7.00021,-8.8192,-1.99306,-1.96647,0.291079
2.7,0.350409,0.244158,4.50237,0.293392,0.358748,-0.173004,0.522574,1.20916,1.80589,0.67889,0.546887,2.6241,-1.9634,0.398336,-0.142245,-1.52598,-1.93482,1.58608,0.170092,-2.27493,3.58705,0.270509,0.179457,-0.858241,1.09276,-3.67012,-8.03994,0.80911,0.940331,-4.53245,-1.81584,6.82227,41.9623,-0.678607,-1.54745,9.48058,0.167084,-1.65485,-18.3558,-0.482487,0.159225,-0.825992,1.05927,-2.56172,3.4881,1.02319,0.967137,-4.45928,-1.86857,4.33317,40.8243,-0.127433,-1.56466,9.24766,-0.287286,-3.77088,0.964793,-0.352601,-0.390505,-0.849967,0.689398,2.12766,1.73168,0.960833,0.773601,1.87429,-1.89651,-4.38979,3.7932,-1.91972,-1.96108,0.359613
2.72,0.335664,-1.3138,0.420551,0.384269,0.35254,-0.502741,0.558423,1.84475,0.667934,0.725254,0.602039,2.7633,-1.91974,4.80835,6.25879,-2.00749,-1.90426,1.54895,0.160252,-0.720847,3.11702,-0.116991,0.160032,-0.934215,1.04289,-2.86014,-1.90485,-0.0257355,0.839645,-4.75404,-1.72177,5.29363,31.7681,-0.716746,-1.34005,9.43216,0.15464,-0.906873,-12.196,-0.350957,0.140833,-0.944011,0.994444,-4.74752,5.36821,1.21503,0.865718,-5.03262,-1.73455,10.0656,51.3031,-0.788157,-1.35891,9.53043,-0.340241,-2.55785,2.42435,-0.388717,-0.399726,-0.117309,0.751194,3.64299,0.445289,0.810383,0.812669,1.99193,-1.93583,-0.400358,1.09055,-1.88085,-1.95209,0.548258
2.74,0.296182,-1.45332,3.1665,0.307646,0.338639,-1.09927,0.588973,2.30206,0.445289,0.806411,0.657419,2.57914,-1.85047,-0.25073,-4.59926,-1.78569,-1.87287,1.64506,0.0861927,-4.55762,0.272121,-0.0114262,0.142089,-0.7194,0.950335,-4.18944,-16.352,0.421551,0.75017,-3.19183,-1.58493,8.37518,17.9703,-1.01892,-1.17016,5.81927,0.102986,-4.60025,-4.60132,0.265738,0.121465,-1.1122,0.919507,-3.18956,9.72215,1.13032,0.765832,-4.49823,-1.6038,5.96696,20.9574,-1.09367,-1.18345,6.16516,-0.36195,0.40693,-0.940055,-0.297666,-0.395197,0.694247,0.797398,1.53858,-1.18744,0.965926,0.853278,2.0688,-1.93032,0.707704,0.47415,-1.81509,-1.93915,0.850478
2.76,0.279469,0.29454,0.321598,0.235478,0.30857,-2.00783,0.647439,3.15855,-0.0742148,0.833603,0.705205,2.23809,-1.85726,0.691528,1.61211,-1.9023,-1.83845,1.94592,0.0647562,0.565826,-2.25118,0.11013,0.131256,-0.267035,0.879577,-3.25932,-6.23405,0.548817,0.711971,-0.97325,-1.46232,5.74858,5.64239,-0.871617,-1.10727,1.83345,0.0697114,-0.186025,4.20551,-0.0179857,0.0963453,-1.37575,0.887383,0.833238,4.05708,0.323974,0.685789,-3.51665,-1.4423,7.62703,-0.142245,-1.17382,-1.1123,2.1407,-0.34124,1.61609,-0.667934,-0.316191,-0.371957,1.69591,0.839241,1.76336,0.791625,1.07464,0.895421,2.08721,-1.90705,1.68434,0.426735,-1.90389,-1.91807,1.32014
2.78,0.279106,-0.352673,-0.593719,0.169275,0.258325,-2.95987,0.699244,2.5966,0.222645,0.896797,0.746943,2.02376,-1.85263,-0.333632,-1.28021,-1.76336,-1.79503,2.43753,0.0653315,-1.20529,2.15223,0.189737,0.131407,0.219141,0.814086,-3.82902,-1.63273,0.71279,0.71124,0.622833,-1.31381,8.65421,0.616396,-1.12003,-1.09683,-0.181413,0.0704078,-0.499943,-1.26165,-0.023145,0.0664348,-1.52563,0.866219,-1.15491,-10.1427,0.241657,0.625166,-2.34194,-1.33293,5.15411,-3.7932,-1.02824,-1.09782,-0.0209183,-0.317987,0.697594,-0.643195,-0.175815,-0.327361,2.74441,0.88057,2.4377,1.63273,1.06708,0.936767,1.90203,-1.88986,0.262862,-1.32762,-1.89023,-1.88634,1.87773
2.8,0.265662,-0.755727,-1.31113,-0.0829096,0.190175,-3.67593,0.751593,3.09267,0.0247383,0.827094,0.786155,1.85775,-1.84944,1.07773,1.32762,-1.6197,-1.74095,2.86642,0.056551,-0.0348797,2.67173,0.159705,0.140022,0.473268,0.752593,-2.36019,1.55851,0.865315,0.736885,1.88524,-1.19977,3.77914,-3.60354,-1.11935,-1.11453,-1.32723,0.0616576,-0.468938,-1.26165,0.0132943,0.03532,-1.60224,0.762518,-7.83243,-3.04281,0.69572,0.592111,-1.00992,-1.25588,4.44843,-0.047415,-1.1444,-1.11314,-1.32737,-0.294189,1.93776,0.544242,-0.00647738,-0.26218,3.6182,0.932436,2.51909,0.123691,0.909139,0.971502,1.63078,-1.88912,0.0141541,-0.0948301,-1.66728,-1.84296,2.51223
2.82,0.230662,-2.65861,-3.98286,-0.184351,0.111288,-4.05053,0.790228,2.14704,-1.45956,0.83715,0.821253,1.6583,-1.81917,2.64075,2.41817,-1.4929,-1.68037,3.11302,0.0751414,1.51921,0.222645,0.076524,0.150338,0.480183,0.734275,-0.232531,2.8449,1.04708,0.786649,2.8519,-1.16663,0.456975,1.04313,-1.29533,-1.14992,-1.76499,0.0458527,-1.11615,0.346336,-0.0274638,0.00234536,-1.73195,0.653065,-5.41798,6.50617,0.802332,0.584769,0.0422835,-1.18454,1.44978,-0.521565,-1.32242,-1.15091,-2.12303,-0.248803,2.65473,2.22645,0.0954945,-0.182633,4.16861,0.96889,1.68585,-2.82016,0.972587,1.002,1.56028,-1.86832,2.55785,2.89232,-1.57204,-1.78585,3.26568
2.84,0.153121,-5.27846,-1.73168,-0.110214,0.0281532,-4.07825,0.821474,1.05802,-0.766887,0.980234,0.852487,1.48616,-1.75202,4.41001,1.61211,-1.46659,-1.61643,3.30187,0.101059,1.60447,-2.20171,0.0906593,0.159229,0.439695,0.764219,2.72449,2.96859,1.07997,0.850961,3.27234,-1.17067,-1.44372,-1.8966,-1.31483,-1.18513,-1.43129,0.0199049,-1.56571,0.593719,-0.150241,-0.0339579,-1.84898,0.611676,0.220905,3.46336,0.650556,0.593802,0.768782,-1.19143,-1.90676,-1.32762,-1.41594,-1.19806,-2.29163,-0.192517,3.98404,2.02854,0.08533,-0.0954356,4.40607,0.981031,0.592955,-0.742148,1.1193,1.03391,1.59403,-1.80072,4.18152,0.711226,-1.52526,-1.71233,4.02244
2.86,0.0593211,-5.38698,1.80589,-0.162731,-0.051842,-3.72921,0.844576,1.44945,1.38534,0.969425,0.880699,1.28479,-1.67326,4.04605,0.28449,-1.40123,-1.5483,3.46228,0.120134,0.418557,-1.06375,0.189242,0.167926,0.443869,0.833191,3.83677,1.31113,1.08818,0.917543,3.18425,-1.201,-1.70456,-1.28021,-1.28881,-1.20717,-0.726092,-0.0173365,-2.03853,-0.593719,-0.192645,-0.071614,-1.83172,0.621455,0.364299,0.272121,0.720938,0.61552,1.36328,-1.23707,-3.00471,-0.995716,-1.39681,-1.24258,-2.05479,-0.118367,4.48398,0.0247383,0.159215,-0.00639002,4.31085,0.998108,1.03089,1.36061,1.13531,1.06576,1.41775,-1.72832,4.08649,0.0948301,-1.42335,-1.62495,4.42233
2.88,-0.0261524,-3.73601,0.989531,-0.28179,-0.121015,-3.05852,0.870463,1.20916,0.766887,0.966212,0.903879,0.988613,-1.59519,3.72657,0.616396,-1.32124,-1.47794,3.32665,0.131215,0.488316,0.667934,0.228921,0.176984,0.44431,0.906887,3.92591,-0.123691,1.09211,0.978331,2.73397,-1.2301,-0.90384,-0.806056,-1.28701,-1.21417,-0.0750065,-0.0529126,-1.71298,-0.964793,-0.187707,-0.107227,-1.6825,0.648735,1.27892,0.0494766,0.699626,0.648334,1.76041,-1.28933,-2.6367,0.616396,-1.45174,-1.28025,-1.66157,-0.0397972,4.03442,0.0494766,0.235728,0.0769982,3.78387,1.02194,1.34481,1.06375,1.0953,1.09062,0.926277,-1.65161,4.30891,0.426735,-1.30753,-1.53544,4.13101
2.9,-0.100393,-3.78639,-0.173168,-0.23208,-0.174183,-2.19008,0.896229,1.19754,0.173168,0.936664,0.920244,0.650585,-1.52377,3.87215,0.426735,-1.321,-1.41523,2.67167,0.147626,0.980508,0.643195,0.204102,0.185698,0.441839,0.971166,3.39496,-0.86584,1.07176,1.0269,1.96328,-1.24265,-0.398336,-1.13796,-1.28083,-1.21017,0.282571,-0.0915164,-1.73236,-0.222645,-0.226481,-0.138914,-1.43902,0.668567,0.844864,-0.222645,0.796869,0.685937,1.85192,-1.33422,-2.12514,-0.28449,-1.41887,-1.30904,-1.1724,0.044556,3.97629,-0.0247383,0.231222,0.144965,2.82428,1.04592,0.860366,0.173168,1.06992,1.10281,0.208986,-1.56609,5.01459,0.28449,-1.3166,-1.45971,3.1813
2.92,-0.146869,-2.36794,0.371074,-0.268349,-0.208618,-1.21023,0.917333,0.879744,-0.470027,0.86375,0.929902,0.284682,-1.45883,3.2979,-0.47415,-1.31455,-1.37107,1.65063,0.164702,0.759603,0,0.205289,0.194657,0.421859,1.02754,2.16642,-1.21218,1.03626,1.05686,0.932938,-1.24731,-0.147607,-1.13796,-1.27348,-1.20287,0.176117,-0.127516,-2.15479,0.0494766,-0.175946,-0.164787,-1.03364,0.694273,1.22467,0.86584,0.809063,0.722411,1.76488,-1.36588,-1.29409,0.28449,-1.41377,-1.32715,-0.747401,0.10932,3.47635,-0.964793,0.176004,0.18997,1.64388,1.05672,0.534822,-0.173168,1.00029,1.09898,-0.650346,-1.47541,3.65378,-1.28021,-1.3229,-1.40818,1.9415
2.94,-0.193527,-1.85638,0.346336,-0.192495,-0.222592,-0.13613,0.925568,0.0232531,-1.36061,0.848713,0.931631,-0.207436,-1.40866,2.18984,-0.47415,-1.33717,-1.34921,0.548068,0.17757,0.457312,0.0247383,0.178244,0.202573,0.118204,1.05479,0.689843,-1.06375,1.00046,1.06422,-0.274906,-1.24892,-0.0141541,-1.09055,-1.29655,-1.20312,-0.472188,-0.160761,-1.51145,1.31113,-0.174868,-0.18026,-0.354919,0.715225,1.16266,0.791625,0.808491,0.756532,1.53636,-1.38349,-0.671308,0.142245,-1.38704,-1.33894,-0.736046,0.160428,1.99589,-1.60799,0.133965,0.21072,0.447854,1.05715,-0.286789,-0.791625,0.946566,1.0768,-1.59409,-1.41828,2.29903,-0.806056,-1.37212,-1.38205,0.732249
2.96,-0.217809,-0.751852,1.21218,-0.0647592,-0.214063,1.12252,0.917181,-0.99601,-0.56898,0.85428,0.921604,-0.924379,-1.37825,0.988764,-0.237075,-1.35288,-1.34915,-0.635055,0.182899,0.124017,-0.222645,0.103364,0.199386,-0.838581,1.0583,-0.18215,-1.03901,0.86002,1.04587,-1.70184,-1.25056,-0.226465,-1.51728,-1.46918,-1.22176,-1.7969,-0.180441,-0.488316,0.692672,-0.0392614,-0.178984,0.658869,0.737327,1.1239,0.247383,0.780912,0.783865,0.969091,-1.39062,0.00606604,0.0948301,-1.41696,-1.35659,-1.40006,0.181289,0.414681,-1.38534,0.112755,0.207884,-0.875901,1.04077,-1.22467,-0.766887,0.897116,1.03522,-2.60129,-1.39164,0.762299,-0.711226,-1.40389,-1.37889,-0.475502
2.98,-0.211542,1.17816,1.73168,0.270945,-0.177691,2.69528,0.899893,-1.02314,0.0247383,0.550836,0.894656,-1.86861,-1.36683,0.236575,0.142245,-2.44221,-1.37461,-2.34086,0.181143,-0.166648,-1.58325,-0.162744,0.169029,-2.43012,1.03887,-1.30993,-2.22645,0.550973,0.996146,-3.44819,-1.26816,-2.25657,-3.41388,-2.94911,-1.275,-4.17575,-0.174749,1.08127,1.80589,0.123353,-0.153905,2.09878,0.755403,0.581329,-0.0742148,0.901366,0.795296,0.210425,-1.39204,-0.220399,-0.426735,-2.2734,-1.39494,-2.73657,0.181047,-0.267411,-1.08848,-0.258037,0.175684,-2.56049,1.00864,-1.97652,-0.371074,0.714067,0.972745,-3.71675,-1.38806,-0.196135,-0.237075,-3.04292,-1.40107,-2.07506
3,-0.169274,0.600706,8.83157,0.128367,-0.106252,4.44235,0.905494,5.87529,-13.3092,0.359102,0.84686,-2.86526,-1.45717,-12.1826,-13.9874,-2.78894,-1.44279,-4.88382,0.156376,0.306166,-7.29779,-0.264774,0.102181,-4.2259,1.06609,9.96785,-20.8049,0.576192,0.907938,-5.40128,-1.39513,-15.0155,-4.26735,-3.01989,-1.38879,-7.376,-0.163789,-1.20916,7.42148,0.270262,-0.0950329,3.84706,0.805664,5.27846,-3.06755,0.993847,0.792282,-0.381118,-1.48984,-13.1107,-4.88375,-2.18103,-1.46605,-4.37468,0.160065,-0.205403,-8.63366,-0.240564,0.105464,-4.39265,1.0457,7.50689,-14.6945,0.579626,0.886549,-4.81696,-1.51184,-17.0152,-20.1988,-2.4898,-1.4619,-4.22212
3.02,-0.0939438,6.24347,-1.38534,-0.321757,3.06039e-06,2.42549,0.89632,-5.10019,-5.86297,1.17097,0.780045,0.5925,-1.80529,-19.1727,-2.79749,-1.06905,-1.56996,-7.9129,0.080773,-6.0962,-0.964793,-0.0121111,-6.6996e-06,-2.7858,1.08828,-5.12732,-5.24452,0.634927,0.780094,-0.972775,-1.82965,-21.6376,-4.78892,-0.909853,-1.57004,-9.37088,-0.133451,3.8794,4.20551,-0.231557,-2.26943e-05,2.02253,0.873667,1.54633,0.841102,0.401949,0.780051,1.48324,-1.75008,-10.4336,3.03456,-1.38039,-1.56993,-6.38323,0.0888218,-5.46836,-1.21218,-0.0294533,-2.25216e-05,-2.99021,1.02172,-6.58064,-2.3254,0.679418,0.780066,-0.980558,-1.91898,-15.1267,7.77607,-0.773533,-1.56996,-6.45185
3.04,-0.00795557,3.08879,-9.4995,-0.381945,-0.0092328,-0.529432,0.806396,-3.71663,11.1817,1.11202,0.87056,3.81689,-2.01919,-1.12828,37.4579,-1.36739,-1.7593,-7.94327,-0.0258947,-7.32862,8.11416,0.672658,-0.00925118,-0.531071,0.953666,-7.86731,1.58325,1.26436,0.869027,3.7514,-2.10213,-3.59918,42.6261,-1.62679,-1.76362,-8.10216,-0.0548503,4.35609,-7.91625,-0.226348,-0.0141317,-0.713096,0.850565,-2.19742,-6.90198,1.01633,0.851612,3.05517,-1.84045,2.01797,12.6124,-1.81492,-1.72138,-6.4288,-0.0174221,-7.04958,6.9762,0.114363,-0.014144,-0.714953,0.884325,-7.43713,3.14176,1.05481,0.847327,2.89564,-2.01755,9.07884,27.4059,-1.92137,-1.71997,-6.38354
3.06,0.0134204,3.60036,-11.8002,-0.597254,-0.0211742,-0.567729,0.831829,4.28633,1.28639,0.628823,0.932721,2.53271,-1.98352,-11.3496,47.8418,-1.6926,-1.88769,-5.25763,-0.0761554,-3.33295,19.6669,0.6877,-0.0212495,-0.571578,0.882756,5.65439,1.60799,0.744191,0.930151,2.49468,-1.98027,-5.74252,31.0094,-1.77436,-1.89412,-5.30212,-0.0347763,-0.48444,-3.58705,-0.0339057,-0.0285465,-0.63133,0.820651,2.20905,1.41008,0.954459,0.902258,2.08738,-1.76793,-1.11008,2.98715,-2.04897,-1.82708,-4.38132,-0.0754339,-0.0542573,3.88391,-0.0340785,-0.0286206,-0.635152,0.813475,2.49584,1.92959,0.826995,0.895892,2.02764,-1.80709,4.03796,-10.4787,-2.06301,-1.8253,-4.36749
3.08,-0.0197638,-3.23606,-8.88104,0.090378,-0.0319419,-0.466058,0.883149,2.25555,-7.71834,1.03466,0.971869,1.5462,-2.09865,-3.13008,23.1385,-1.55785,-1.96961,-3.32735,-0.0778812,4.46848,11.0333,-0.0408834,-0.0321143,-0.470729,0.938799,0.728598,-4.40341,1.15834,0.968815,1.53269,-2.10502,-2.22421,16.6427,-1.98669,-1.97571,-3.27564,-0.0155804,-0.786731,0.321598,-0.0383484,-0.0393849,-0.434362,0.915117,5.62726,-4.92292,0.774085,0.935107,1.31854,-1.91081,-9.29924,11.4744,-1.81799,-1.89664,-2.87476,-0.0982328,1.12003,0.123691,0.110813,-0.0395501,-0.438583,0.884204,4.79015,-6.06088,0.998996,0.928433,1.32842,-1.91267,-6.76363,6.97001,-1.94415,-1.89467,-2.86534
3.1,0.0311024,4.06542,-2.74595,-0.52833,-0.0398165,-0.311925,0.946641,2.15867,-0.272121,0.688702,0.994569,0.856952,-2.13611,0.343742,23.3756,-1.85888,-2.02079,-2.09723,-0.0871461,-3.05391,3.95813,0.342823,-0.0400787,-0.315463,0.996629,3.41821,-0.0247383,0.91039,0.991458,0.859053,-2.13669,-1.14446,7.82348,-1.92654,-2.02515,-2.00277,-0.0161557,1.45332,-1.97906,-0.126199,-0.045921,-0.23631,0.980183,2.56947,-7.12463,0.816294,0.954999,0.762415,-1.99727,-1.59132,10.9529,-1.93528,-1.94207,-1.89159,-0.0708922,0.817736,3.14176,0.12661,-0.046164,-0.239322,0.948997,2.3912,-1.38534,0.857424,0.949029,0.8048,-1.97959,-1.76319,4.97858,-1.90136,-1.93991,-1.88155
3.12,-0.0077739,-4.13906,-6.92672,0.0427346,-0.0444189,-0.154139,0.953757,0.337171,-5.86297,1.17662,1.00615,0.391085,-2.1608,-2.51943,17.8281,-1.7542,-2.0535,-1.36372,-0.074036,1.43007,7.27306,0.00694444,-0.0447328,-0.15567,1.0065,-0.654964,-1.36061,1.07039,1.00318,0.398336,-2.13893,-0.376094,9.62525,-2.03193,-2.05582,-1.27092,-0.0156106,-1.77887,-0.519504,-0.0935772,-0.0488373,-0.0779117,1.02751,2.13541,-6.48143,0.892064,0.965604,0.357114,-2.05128,-3.09166,10.6684,-1.75357,-1.9723,-1.26055,-0.0805205,0.143394,4.08182,0.0406924,-0.049123,-0.0791476,0.986602,1.40294,-3.90865,1.0324,0.960625,0.40209,-2.01793,-1.85419,8.43988,-1.93551,-1.96993,-1.24969
3.14,0.00906041,2.73612,-2.15223,-0.387424,-0.0459821,-0.0132347,0.98028,0.352673,3.71074,0.855025,1.01021,0.0744641,-2.17451,0.562119,16.3582,-1.94574,-2.07533,-0.906342,-0.0922933,-1.31768,3.29019,0.202623,-0.0463055,-0.0128861,1.02028,0.825487,0.173168,0.975258,1.00739,0.0800133,-2.1484,-0.0121321,4.31477,-1.99545,-2.07599,-0.837082,-0.0185476,1.1239,-2.647,-0.148435,-0.0490375,0.0412713,1.03717,-0.550324,-2.5233,0.868229,0.969284,0.0573561,-2.06453,0.256796,12.6124,-1.96135,-1.99249,-0.822598,-0.0788855,-0.0658839,2.67173,0.0690752,-0.0493299,0.0416604,1.00441,0.480565,0.14843,0.949148,0.965112,0.0890493,-2.03922,-0.495393,5.26307,-1.90418,-1.9899,-0.810876
3.16,-0.0120128,-3.24769,-4.60132,-0.126701,-0.0449483,0.103804,0.95091,-0.852615,-1.08848,1.10871,1.00913,-0.138304,-2.17211,-0.268928,10.2416,-1.91345,-2.08975,-0.551921,-0.083422,0.899122,5.09609,0.0474072,-0.0452483,0.105527,1.00989,-0.627835,0.0494766,1.03517,1.00638,-0.136012,-2.14739,-0.117277,6.59069,-1.98242,-2.0893,-0.509101,-0.0236039,-0.817736,-1.78116,-0.144069,-0.0471865,0.133287,1.03023,-0.0232531,-3.43862,0.871036,0.967898,-0.14493,-2.07353,-0.689506,6.02171,-1.91813,-2.0052,-0.482345,-0.0798241,-0.240282,3.33967,0.0437497,-0.0474566,0.134894,0.997896,-0.802233,-0.173168,1.01388,0.964187,-0.128761,-2.04275,0.00606604,5.68981,-1.88494,-2.00237,-0.47023
3.18,-0.0124366,1.51145,-3.98286,-0.300101,-0.0418299,0.194147,0.952424,-0.0697594,3.38914,0.941323,1.00468,-0.264454,-2.17413,0.307346,10.1942,-1.92551,-2.09741,-0.202286,-0.0938677,-0.658839,3.58705,0.153968,-0.0420844,0.196708,1.00247,-0.158896,0.940055,1.00342,1.00195,-0.262772,-2.14634,0.186025,6.40103,-1.97551,-2.09635,-0.178838,-0.0296292,0.383677,-2.647,-0.143341,-0.043706,0.206734,1.01742,-1.01151,-1.92959,0.921212,0.963486,-0.238009,-2.07251,0.456975,5.40531,-1.91971,-2.01179,-0.20504,-0.0816407,0.108515,2.49857,0.0530527,-0.0439341,0.20909,0.994444,-0.310042,0.692672,0.967249,0.959962,-0.230676,-2.04205,-0.00404402,6.44845,-1.89063,-2.00871,-0.194478
3.2,-0.0216713,-1.33706,-4.37868,-0.140359,-0.0371825,0.256065,0.932562,-1.19754,1.36061,1.11511,0.998547,-0.310099,-2.16748,0.319478,9.57784,-1.88121,-2.09784,0.166249,-0.08866,0.658839,4.37868,0.0794185,-0.0373799,0.258955,0.991997,-0.643337,0.841102,1.04169,0.995866,-0.304593,-2.14505,-0.0262862,7.06484,-1.96295,-2.09646,0.17975,-0.0282969,0.0271287,-2.39961,-0.132598,-0.0389171,0.263843,1.00565,-0.422432,-1.31113,0.962079,0.958377,-0.217602,-2.06627,0.117277,5.9743,-1.87216,-2.01341,0.00895858,-0.0798241,0.0658839,2.67173,0.0678407,-0.039093,0.266468,0.985179,-0.279038,0,1.02781,0.95496,-0.209227,-2.04227,-0.0181981,6.25879,-1.855,-2.01015,0.0145972
3.22,-0.0132541,1.18979,-3.85917,-0.251281,-0.0315873,0.288955,0.927264,-0.0620084,4.08182,0.993047,0.992277,-0.286976,-2.16231,0.549987,10.621,-1.86298,-2.09076,0.522608,-0.0918391,-0.298415,3.76022,0.173356,-0.0317262,0.291696,0.985094,-0.139519,1.41008,1.05291,0.989767,-0.273845,-2.14451,0.0849245,7.39675,-1.89336,-2.08916,0.53373,-0.0241489,0.341046,-2.59752,-0.131275,-0.0331523,0.302838,0.995807,-0.534822,-0.173168,0.927123,0.954782,-0.103894,-2.06082,0.151651,7.68124,-1.88544,-2.01143,0.1508,-0.0778258,0.11239,2.94386,0.093382,-0.0332754,0.305294,0.981697,-0.263536,1.21218,0.97285,0.951593,-0.0857323,-2.04188,-0.0505503,7.82348,-1.84016,-2.00813,0.147533
3.24,-0.0161911,-0.32942,-4.62606,-0.153505,-0.0256243,0.293218,0.910853,-0.542573,2.12749,1.13227,0.987068,-0.217831,-2.15424,0.25073,11.996,-1.81468,-2.07694,0.809443,-0.0824228,0.488316,4.79923,0.11208,-0.0257121,0.295451,0.977645,-0.523196,2.12749,1.056,0.984913,-0.195169,-2.13946,0.329588,9.62525,-1.92645,-2.07511,0.822139,-0.0193651,0.306166,-2.54804,-0.111835,-0.0268036,0.320384,0.988146,-0.232531,-0.989531,1.02251,0.954222,0.0587657,-2.0608,0.0202201,7.39675,-1.77203,-2.00737,0.219643,-0.073163,0.399179,3.11702,0.143217,-0.0268813,0.322352,0.972674,-0.290664,0.321598,1.07352,0.95153,0.0924334,-2.04189,-0.0404403,8.29763,-1.78607,-2.00425,0.203699
3.26,-0.0038681,0.972756,-4.23025,-0.200563,-0.0198586,0.269799,0.910127,-0.174399,4.8487,1.05943,0.983563,-0.130093,-2.14754,0.768365,12.1857,-1.84517,-2.05838,0.971478,-0.0785776,0.379801,3.58705,0.125019,-0.0199082,0.271369,0.97056,-0.255785,2.12749,1.07555,0.981961,-0.0977173,-2.13566,0.35183,7.8709,-1.88717,-2.05628,0.985599,-0.0112204,0.623959,-2.647,-0.0907572,-0.0203369,0.312943,0.989539,0.0193776,0.643195,0.91567,0.957133,0.215913,-2.05665,0.657154,10.6684,-1.9101,-2.00264,0.226957,-0.0628384,0.58908,3.85917,0.11285,-0.0203813,0.314286,0.972735,-0.0542573,2.22645,1.03221,0.95529,0.267704,-2.04068,-0.0687484,10.858,-1.80502,-1.99998,0.195137
